Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename
11,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_E07_P13.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_E07_P13.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_E07_P13.czi_cellWholeIndexImageScale.tiff,3;4;,0.065,0.29,3500000429_100X_20170120_E07_P13.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_E07_P13.czi_cellWholeIndexSegScale.tiff,,
12,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_E07_P14.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_E07_P14.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_E07_P14.czi_cellWholeIndexImageScale.tiff,1;2;3;4;5;,0.065,0.29,3500000429_100X_20170120_E07_P14.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_E07_P14.czi_cellWholeIndexSegScale.tiff,,
13,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_E07_P15.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_E07_P15.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_E07_P15.czi_cellWholeIndexImageScale.tiff,1;2;3;4;5;6;7;,0.065,0.29,3500000429_100X_20170120_E07_P15.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_E07_P15.czi_cellWholeIndexSegScale.tiff,,
14,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_E07_P16.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_E07_P16.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_E07_P16.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000429_100X_20170120_E07_P16.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_E07_P16.czi_cellWholeIndexSegScale.tiff,,
15,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_E07_P17.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_E07_P17.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_E07_P17.czi_cellWholeIndexImageScale.tiff,2;,0.065,0.29,3500000429_100X_20170120_E07_P17.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_E07_P17.czi_cellWholeIndexSegScale.tiff,,
16,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_E07_P18.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_E07_P18.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_E07_P18.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000429_100X_20170120_E07_P18.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_E07_P18.czi_cellWholeIndexSegScale.tiff,,
17,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_E07_P19.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_E07_P19.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_E07_P19.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000429_100X_20170120_E07_P19.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_E07_P19.czi_cellWholeIndexSegScale.tiff,,
18,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_E07_P20.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_E07_P20.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_E07_P20.czi_cellWholeIndexImageScale.tiff,1;4;,0.065,0.29,3500000429_100X_20170120_E07_P20.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_E07_P20.czi_cellWholeIndexSegScale.tiff,,
19,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F05_P36.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F05_P36.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F05_P36.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000429_100X_20170120_F05_P36.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F05_P36.czi_cellWholeIndexSegScale.tiff,,
20,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F05_P37.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F05_P37.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F05_P37.czi_cellWholeIndexImageScale.tiff,1;3;,0.065,0.29,3500000429_100X_20170120_F05_P37.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F05_P37.czi_cellWholeIndexSegScale.tiff,,
21,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F05_P41.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F05_P41.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F05_P41.czi_cellWholeIndexImageScale.tiff,4;,0.065,0.29,3500000429_100X_20170120_F05_P41.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F05_P41.czi_cellWholeIndexSegScale.tiff,,
22,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F05_P42.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F05_P42.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F05_P42.czi_cellWholeIndexImageScale.tiff,2;,0.065,0.29,3500000429_100X_20170120_F05_P42.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F05_P42.czi_cellWholeIndexSegScale.tiff,,
23,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F05_P43.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F05_P43.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F05_P43.czi_cellWholeIndexImageScale.tiff,1;2;3;4;,0.065,0.29,3500000429_100X_20170120_F05_P43.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F05_P43.czi_cellWholeIndexSegScale.tiff,,
24,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F05_P45.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F05_P45.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F05_P45.czi_cellWholeIndexImageScale.tiff,1;2;3;5;,0.065,0.29,3500000429_100X_20170120_F05_P45.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F05_P45.czi_cellWholeIndexSegScale.tiff,,
25,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F05_P46.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F05_P46.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F05_P46.czi_cellWholeIndexImageScale.tiff,1;2;3;6;,0.065,0.29,3500000429_100X_20170120_F05_P46.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F05_P46.czi_cellWholeIndexSegScale.tiff,,
26,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F06_P28.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F06_P28.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F06_P28.czi_cellWholeIndexImageScale.tiff,4;,0.065,0.29,3500000429_100X_20170120_F06_P28.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F06_P28.czi_cellWholeIndexSegScale.tiff,,
27,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F06_P29.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F06_P29.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F06_P29.czi_cellWholeIndexImageScale.tiff,1;2;4;5;6;8;,0.065,0.29,3500000429_100X_20170120_F06_P29.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F06_P29.czi_cellWholeIndexSegScale.tiff,,
28,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F06_P30.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F06_P30.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F06_P30.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000429_100X_20170120_F06_P30.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F06_P30.czi_cellWholeIndexSegScale.tiff,,
29,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F06_P31.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F06_P31.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F06_P31.czi_cellWholeIndexImageScale.tiff,2;3;4;,0.065,0.29,3500000429_100X_20170120_F06_P31.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F06_P31.czi_cellWholeIndexSegScale.tiff,,
30,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F06_P32.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F06_P32.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F06_P32.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000429_100X_20170120_F06_P32.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F06_P32.czi_cellWholeIndexSegScale.tiff,,
31,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F06_P34.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F06_P34.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F06_P34.czi_cellWholeIndexImageScale.tiff,3;4;,0.065,0.29,3500000429_100X_20170120_F06_P34.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F06_P34.czi_cellWholeIndexSegScale.tiff,,
32,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F06_P35.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F06_P35.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F06_P35.czi_cellWholeIndexImageScale.tiff,1;3;,0.065,0.29,3500000429_100X_20170120_F06_P35.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F06_P35.czi_cellWholeIndexSegScale.tiff,,
33,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F07_P22.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F07_P22.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F07_P22.czi_cellWholeIndexImageScale.tiff,3;4;5;6;,0.065,0.29,3500000429_100X_20170120_F07_P22.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F07_P22.czi_cellWholeIndexSegScale.tiff,,
34,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F07_P23.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F07_P23.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F07_P23.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000429_100X_20170120_F07_P23.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F07_P23.czi_cellWholeIndexSegScale.tiff,,
35,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F07_P24.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F07_P24.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F07_P24.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000429_100X_20170120_F07_P24.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F07_P24.czi_cellWholeIndexSegScale.tiff,,
36,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F07_P25.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F07_P25.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F07_P25.czi_cellWholeIndexImageScale.tiff,5;,0.065,0.29,3500000429_100X_20170120_F07_P25.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F07_P25.czi_cellWholeIndexSegScale.tiff,,
37,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack,3500000429_100X_20170120_F07_P26.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000429\nuc_cell_segmentation,3500000429_100X_20170120_F07_P26.czi_nucWholeIndexImageScale.tiff,3500000429_100X_20170120_F07_P26.czi_cellWholeIndexImageScale.tiff,1;3;4;,0.065,0.29,3500000429_100X_20170120_F07_P26.czi_nucWholeIndexSegScale.tiff,3500000429_100X_20170120_F07_P26.czi_cellWholeIndexSegScale.tiff,,
